-64.285,17.867
-63.929,18.912
-64.696,17.945
-65.275,17.425
-64.973,17.977
-64.578,18.519
-63.918,19.453
-63.347,20.330
-63.276,20.265
-63.667,19.722
-63.757,19.613
-64.431,18.868
-64.624,18.615
-64.735,18.412
-64.368,18.514
-64.065,18.691
-64.594,17.913
-65.086,17.330
-64.731,17.613
-64.796,17.524
-64.981,17.327
-65.287,17.018
-64.857,17.454
-64.214,18.152
-64.173,18.135
-64.481,17.914
-64.378,17.997
-64.596,17.793
-64.742,17.516
-64.680,17.825
-65.139,17.575
-64.841,18.035
-64.656,17.870
-65.130,17.166
-65.240,17.182
-65.214,17.169
-64.728,17.820
-64.236,18.453
-64.682,18.326
-64.672,18.504
-67.219,16.924
-69.838,15.885
-68.504,18.754
-72.713,15.351
-76.559,11.180
-77.833,5.694
-75.869,3.110
-72.470,0.851
-74.915,-0.027
-81.831,-0.755
-81.688,2.231
-69.955,12.450
-54.520,20.033
-36.089,24.875
-32.163,28.215
-33.815,26.569
-38.752,22.392
-44.682,20.166
-47.537,21.162
-46.036,20.811
-40.960,21.995
-41.367,19.034
-47.975,15.565
-49.778,9.326
-49.990,8.000
-48.630,7.930
-47.908,11.945
-47.861,14.153
-46.703,14.621
-49.802,9.570
-52.144,7.371
-54.348,4.824
-56.150,4.898
-59.508,4.342
-71.348,2.596
-79.222,0.000
-80.928,-1.374
-84.317,3.478
-81.978,6.110
-45.966,-0.739
-16.375,-13.438
9.226,-8.235
15.380,-8.658
17.165,-7.776
19.188,-10.577
22.895,-9.916
28.887,-3.029
46.290,1.717
45.747,-1.264
47.128,-4.167
48.150,-2.952
53.011,4.290
54.610,6.420
58.422,20.781
55.479,33.904
38.952,48.393
22.204,55.632
14.244,64.446
-21.659,39.847
-79.088,9.280
-81.588,8.280
-80.555,6.472
-70.157,18.925
-77.149,12.789
-62.768,20.315
-43.167,14.453
-43.876,5.540
-60.944,-1.150
-67.725,-0.160
-68.523,4.279
-68.436,4.293
-67.532,4.742
-65.680,8.671
-59.500,15.296
-51.266,17.811
-33.303,4.735
-42.010,11.392
-7.993,40.244
-21.711,33.270
-27.483,25.496
-40.104,-14.639
-42.488,0.980
-49.149,-1.818
-54.496,18.995
-40.754,30.482
-49.709,32.693
-60.385,8.899
-63.325,8.790
-70.529,12.253
-72.782,10.976
-62.387,12.361
-46.854,16.167
-42.702,20.845
-46.429,20.869
-53.003,13.855
-55.151,3.352
-51.072,2.531
-47.949,3.640
-43.553,1.596
-43.048,1.440
-43.106,-5.263
-43.596,-9.641
-38.947,-8.180
-41.787,-2.019
-44.928,3.308
-54.513,6.256
-57.697,4.376
-57.269,13.395
-48.460,39.461
-47.672,42.019
-22.732,46.326
-18.237,68.764
51.675,37.307
54.036,29.524
64.737,24.356
56.845,-3.912
49.367,-2.462
40.478,-1.361
36.888,-4.517
25.958,-12.667
39.089,-18.526
50.642,-13.788
65.645,-6.596
64.981,-11.054
62.373,-12.678
61.661,-11.595
61.000,-10.094
65.014,-5.629
73.552,-2.979
80.046,3.226
75.052,13.852
67.555,21.030
30.731,46.888
23.991,39.082
12.812,35.363
-38.402,5.704
-65.515,17.072
-43.536,30.854
-52.230,17.485
-69.836,5.880
-77.442,1.103
-72.332,2.883
-53.074,6.465
-45.056,12.280
-51.400,4.710
-67.106,1.814
-70.571,3.208
-68.318,2.977
-64.245,6.695
-53.461,20.700
-46.733,26.088
-38.101,19.779
-16.854,17.800
-12.458,34.465
-26.458,46.167
-38.039,1.514
-41.713,6.767
-46.889,10.776
-39.554,26.110
-45.104,25.541
-44.621,27.747
-49.107,14.713
-56.339,11.666
-60.556,11.781
-60.403,16.789
-57.437,15.123
-52.519,13.694
-50.445,11.930
-48.715,8.457
-45.264,8.377
-44.741,7.389
-41.107,6.574
-38.241,5.843
-42.018,7.599
-43.977,12.871
-44.931,16.048
-49.755,18.099
-50.436,21.544
-58.110,11.447
-51.114,8.122
-65.986,9.341
-48.650,35.055
-33.366,39.064
-8.030,17.926
6.903,7.330
13.212,-4.901
11.294,-13.857
17.895,-12.080
18.957,0.741
33.402,20.206
44.904,24.980
61.894,17.684
66.316,10.339
70.029,3.447
70.528,10.252
67.143,9.085
64.056,4.396
66.040,10.749
66.756,22.927
60.053,29.172
65.689,24.303
45.290,14.595
22.304,21.994
-27.068,60.424
-37.535,50.695
-65.339,22.659
-65.305,13.203
-41.653,21.368
-43.727,18.147
-66.994,4.944
-80.346,3.634
-81.135,4.796
-72.784,7.488
-67.885,10.731
-40.691,8.353
-72.827,9.299
-67.586,9.229
-65.698,9.642
-63.372,7.434
-57.152,10.110
-51.199,10.689
-30.426,14.111
-37.780,21.368
-13.607,23.135
-18.175,32.719
-35.801,8.031
-44.746,-6.748
-45.402,-0.305
-48.773,22.585
-48.334,21.456
-43.715,26.342
-54.054,15.314
-58.587,8.571
-54.705,7.337
-51.419,12.524
-50.049,11.224
-48.856,10.611
-44.766,16.164
-40.335,15.038
-44.228,5.869
-43.666,3.859
-44.239,5.555
-39.725,21.737
-42.887,23.289
-46.744,21.143
-40.666,21.094
-50.130,24.931
-53.796,23.513
-62.333,22.342
-43.720,6.979
-11.113,1.236
1.125,4.702
12.351,-9.997
10.889,-20.138
4.576,-19.740
27.043,-6.552
48.924,6.624
23.914,-40.671
64.626,3.567
73.404,8.759
74.707,13.534
72.762,17.127
68.247,18.174
51.346,23.115
49.241,19.324
48.434,19.994
64.354,16.721
-13.912,44.681
-20.746,40.468
-13.954,41.442
-19.185,27.673
-34.620,8.516
-43.189,1.238
-58.965,-10.088
-65.067,5.281
-61.866,12.371
-57.719,13.684
-54.394,9.908
-60.377,10.054
-65.387,12.865
-65.425,12.172
-65.323,11.854
-62.240,14.596
-57.065,19.636
-53.707,21.277
-45.122,15.223
-40.642,23.451
-2.433,27.249
-11.091,22.657
-20.191,38.781
-35.019,29.203
-39.454,-37.500
-41.137,-17.087
-48.179,-29.602
-55.032,-3.294
-39.956,26.753
