-49.128,26.772
-48.722,26.840
-48.346,27.110
-48.638,27.293
-48.373,28.064
-48.328,28.203
-49.747,26.886
-49.474,26.412
-48.712,26.571
-47.528,27.360
-47.531,27.043
-48.198,26.537
-47.866,26.932
-47.951,26.781
-48.868,26.323
-49.248,25.741
-48.869,26.355
-48.660,25.802
-47.654,26.785
-47.885,26.410
-47.859,26.177
-47.416,26.279
-48.129,25.686
-48.019,24.355
-45.949,22.437
-37.911,19.962
-34.363,23.523
-36.121,30.962
-37.472,29.573
-32.042,26.341
-29.016,24.808
-26.001,23.304
-25.999,25.066
-28.279,27.069
-31.633,23.119
-34.420,16.160
-33.736,12.883
-30.783,13.626
-28.242,14.353
-27.363,15.091
-30.833,15.407
-31.282,14.319
-32.914,14.367
-37.835,13.613
-43.111,15.201
-58.402,16.936
-63.874,16.816
-79.936,10.001
-79.072,5.047
-65.492,12.258
-38.967,24.034
-18.295,12.648
6.085,19.881
10.476,13.292
10.811,-0.435
15.303,-3.061
24.642,3.843
37.249,6.906
46.312,1.567
49.409,-12.531
48.119,-17.066
49.455,-14.209
51.014,-12.055
47.873,-10.504
44.094,-12.033
43.166,-13.105
42.415,23.051
29.622,58.732
34.819,54.180
26.878,23.510
-50.744,-12.926
-45.618,9.693
-38.458,17.055
-43.408,20.016
-52.374,23.874
-55.623,24.655
-53.786,21.658
-36.012,24.014
-44.920,17.527
-72.730,5.012
-74.979,10.307
-63.146,17.996
-55.555,19.013
-49.253,24.188
-37.876,28.966
-33.319,22.198
-28.239,24.062
-31.643,27.784
-30.165,27.444
-25.372,28.178
-20.784,28.381
-20.424,26.631
-23.551,31.121
-23.581,33.308
-33.635,23.697
-16.521,44.854
-27.999,28.461
-34.450,22.045
-31.173,31.405
-32.626,32.039
-35.757,25.162
-37.600,23.476
-41.398,23.362
-44.874,22.103
-48.783,18.543
-46.164,17.725
-43.723,15.969
-43.810,14.979
-43.544,17.094
-45.856,17.728
-43.439,13.210
-39.599,8.788
-37.810,12.475
-47.242,6.368
-46.627,5.897
-37.545,9.069
-22.457,12.405
-25.499,24.610
-33.514,14.831
-48.049,30.851
-13.286,-15.105
8.184,17.779
17.641,14.640
25.322,12.797
18.850,-3.784
17.713,8.396
23.094,17.480
32.357,23.039
38.923,17.441
41.016,-2.125
46.644,-10.981
50.221,-14.078
56.057,-10.467
66.297,-3.239
73.665,7.548
72.035,16.518
65.630,7.093
48.100,8.728
12.992,9.820
-39.532,43.416
-47.885,41.264
-51.398,38.569
-72.301,17.698
-61.132,23.324
-52.330,30.943
-54.589,27.633
-53.945,20.528
-57.417,17.241
-59.147,17.103
-58.323,21.178
-53.514,26.711
-48.071,25.014
-35.079,24.069
-24.169,27.496
-37.963,34.560
-39.029,28.752
-25.419,27.471
-18.403,31.403
-25.125,30.977
-27.434,29.990
-26.842,28.668
-24.274,27.297
-23.227,26.874
-23.968,26.327
-24.895,30.513
-27.905,33.247
-28.150,33.510
-29.408,32.575
-29.725,30.061
-30.154,28.798
-34.493,28.303
-38.805,27.866
-44.694,20.886
-45.308,15.139
-42.129,12.745
-38.196,19.203
-38.272,22.793
-39.419,22.653
-35.075,17.508
-37.211,14.184
-41.725,14.290
-42.513,11.070
-32.525,20.980
-32.069,21.674
-37.965,10.247
-34.962,12.239
-33.872,9.606
-45.981,0.696
-64.544,-24.364
-1.804,21.165
14.151,30.657
15.377,33.579
16.346,13.273
16.337,6.167
16.357,4.864
20.774,9.008
30.185,5.939
30.387,-6.396
29.021,-20.581
29.550,-23.277
30.794,-17.485
28.169,-16.287
24.627,-14.250
13.704,-8.699
10.801,-3.845
0.290,34.119
-11.890,57.275
-51.056,38.812
-56.022,11.578
-33.398,16.648
-32.820,15.480
-36.770,14.086
-32.238,14.994
-25.462,17.584
-24.070,16.466
-33.759,20.814
-45.424,21.110
-55.352,15.897
-52.716,15.244
-51.575,22.143
-56.959,23.253
-54.440,26.217
-47.349,25.215
-35.913,24.838
-21.509,21.509
-24.281,29.484
-30.344,23.604
