-40.161,21.130
-40.479,20.920
-40.955,20.075
-40.875,19.174
-40.951,18.860
-40.790,18.707
-40.394,19.187
-40.168,19.593
-40.211,19.631
-40.228,19.463
-39.851,19.659
-40.115,19.377
-40.278,19.594
-40.462,19.881
-39.992,20.770
-39.631,21.492
-39.853,21.661
-40.399,21.642
-40.284,22.019
-40.047,22.524
-39.923,22.765
-39.907,22.762
-40.137,22.386
-40.570,22.005
-40.627,22.054
-40.220,22.672
-40.371,22.827
-40.308,22.906
-40.220,23.096
-40.314,22.675
-40.888,22.062
-40.824,21.702
-40.594,21.480
-40.283,21.669
-40.239,22.206
-39.885,22.488
-39.925,22.334
-39.820,22.332
-39.959,22.314
-40.644,22.710
-41.239,22.791
-40.117,23.286
-39.132,24.656
-37.918,25.813
-38.359,24.958
-54.726,33.099
-60.793,25.468
-75.147,14.209
-68.410,14.413
-65.801,8.416
-65.150,-2.132
-61.562,-10.268
-55.298,-4.698
-48.529,-2.198
-24.401,19.582
-9.186,23.771
-14.780,16.359
-28.926,6.359
-38.250,4.562
-37.810,-2.409
-40.053,-7.475
-38.162,0.596
-34.614,4.221
-36.774,0.362
-20.459,23.698
-27.295,7.615
-29.985,3.138
-33.470,6.435
-43.635,4.403
-46.946,5.937
-42.419,7.956
-43.525,12.221
-39.296,15.361
-36.092,14.760
-34.098,16.546
-30.834,18.805
-27.951,21.431
-27.008,22.470
-27.129,22.493
-31.164,20.546
-38.013,11.229
-40.283,10.476
-36.688,14.106
-31.045,19.572
-26.186,21.609
-24.714,31.830
-39.683,33.574
-70.968,17.971
-69.566,19.342
-45.773,44.196
-33.402,54.501
-23.870,29.500
-8.928,19.731
0.659,9.766
3.576,0.628
5.795,-11.537
9.023,-24.979
7.106,-12.009
6.098,3.698
9.098,12.717
16.290,9.714
20.752,2.968
9.197,-18.796
12.601,-14.827
13.285,-15.598
13.614,-15.667
16.859,-12.718
23.216,-11.232
26.073,-10.146
24.767,-9.958
0.909,-8.456
14.261,1.475
16.951,34.033
25.219,64.488
23.591,52.356
28.877,37.680
25.998,25.163
4.244,37.003
7.807,29.845
4.549,15.623
18.631,9.649
-61.119,0.814
-65.997,22.653
-39.994,42.964
-25.500,44.270
-33.787,30.515
-42.126,16.390
-45.330,8.187
-46.863,17.946
-44.239,22.150
-45.809,22.524
-43.481,23.019
-39.843,25.889
-54.269,11.358
-31.053,16.258
-30.676,17.393
-16.744,25.450
4.320,29.778
-22.139,17.695
-28.488,2.180
-32.828,-9.908
-36.225,3.619
-33.576,9.249
-37.511,-4.795
-26.600,1.510
-1.737,35.184
-36.020,20.530
-33.118,30.882
-32.515,26.617
-34.413,20.653
-35.059,19.898
-37.228,15.741
-38.741,13.660
-37.068,12.659
-35.362,16.264
-34.051,19.895
-32.336,21.635
-31.619,21.129
-32.126,18.133
-30.607,17.983
-32.172,19.412
-26.369,19.847
-31.116,21.650
-26.726,8.355
-22.809,22.238
-26.561,31.496
-22.015,54.516
-18.863,58.626
-16.062,31.371
-3.483,-0.090
4.744,-6.234
14.221,-5.792
21.805,-11.245
31.026,-13.841
29.967,-10.452
31.339,-2.153
27.800,-1.134
42.380,4.633
48.786,-10.426
36.139,-23.090
27.992,-26.646
28.786,-24.670
30.068,-20.288
29.089,-19.252
24.992,-17.100
23.049,-17.804
22.280,-15.190
22.169,-13.261
26.309,-6.031
30.150,2.175
40.450,27.506
39.152,50.827
25.941,44.499
17.305,29.461
13.105,28.068
8.034,-0.453
0.999,23.975
-0.408,41.080
-7.427,51.970
-65.668,15.932
-61.984,12.691
-53.200,34.496
-33.024,46.106
-31.452,50.264
-38.001,36.655
-47.629,23.007
-53.517,8.590
-54.180,9.670
-49.646,19.432
-45.037,25.915
-42.218,24.668
-38.316,26.000
-34.200,35.090
-31.249,31.208
-12.287,37.787
9.307,35.178
-11.611,6.368
-26.939,-28.105
-34.935,-16.376
-33.550,-6.962
-33.564,-6.857
-30.647,-0.397
-40.433,-9.037
-31.047,22.848
-22.717,20.075
-25.095,35.636
-23.984,35.827
-28.538,25.504
-33.705,20.709
-34.470,26.746
-35.813,25.452
-35.391,22.378
-35.633,22.431
-36.489,23.538
-35.286,28.803
-33.294,30.135
-30.905,34.511
-32.736,31.029
-31.976,28.769
-30.705,29.832
-32.949,30.815
-35.378,26.200
-35.851,21.517
-42.396,17.012
-46.076,12.527
-52.602,17.076
-40.390,8.402
-52.373,21.509
-57.415,23.449
-72.021,16.221
-79.425,5.556
-38.123,37.098
-54.016,-5.112
-58.149,-6.327
-38.909,-20.974
-28.513,-19.606
-20.042,-17.752
-9.932,-11.660
-3.098,-2.862
-5.424,-2.824
0.493,-2.930
0.791,-5.329
2.850,-9.346
5.599,-14.413
-2.101,-13.238
-2.744,-16.120
7.213,-16.982
12.288,-17.860
14.178,-16.235
13.113,-15.875
-2.097,-12.338
-9.369,9.054
-7.976,65.838
17.543,60.011
28.589,33.457
43.700,14.058
-24.024,-57.929
-50.491,24.476
-5.874,35.642
-6.730,31.437
-43.204,6.146
-72.260,3.763
-71.168,15.062
-46.545,23.587
-28.776,30.766
-49.711,14.883
-59.815,8.283
-59.303,15.170
-54.991,21.613
-50.580,23.651
-43.612,27.135
-18.180,51.629
-25.472,21.817
7.788,31.190
-34.019,-2.770
-40.543,-14.754
-45.749,-22.278
-43.568,-25.114
-38.500,-10.635
-33.197,-5.752
-34.145,-2.847
-31.623,24.952
-27.714,34.265
-24.553,46.024
-29.397,36.999
-36.727,11.675
-36.773,12.533
-39.509,11.120
-40.450,6.526
-36.104,14.726
-32.370,23.026
-29.889,28.027
-31.227,29.514
-32.754,24.999
-28.543,27.017
-27.918,22.196
-36.180,17.835
-44.010,14.004
-42.436,11.541
-35.339,21.019
-32.172,25.931
-29.439,31.368
-46.564,30.281
-41.388,1.194
-21.669,-10.520
-13.284,-13.128
-4.915,-14.660
0.115,-12.239
3.005,-32.595
-6.075,-18.360
-5.446,40.175
1.478,-19.371
19.045,-3.107
12.764,-6.530
9.767,-20.828
15.416,-25.772
18.451,-31.389
27.258,-32.915
43.167,-30.914
51.901,-30.788
63.494,-26.483
34.387,-19.458
25.702,49.761
48.129,-10.644
19.814,-13.036
-63.951,24.987
-62.034,19.848
-62.096,22.187
-57.975,29.688
-58.426,31.434
-55.979,32.661
-51.549,32.060
-47.359,30.970
-36.442,34.985
-35.595,30.869
-32.696,20.620
-45.854,15.403
-64.550,15.098
-72.546,13.072
-66.993,20.159
-59.068,4.532
-18.349,42.996
23.835,44.023
